song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,crawl_date,song_popularity,genres
1nWB8isqs2tviWk20G5pow,Lie,BTS,Wings,215752,4,72183107,75,87,10/10/2016,3/4/2024,66,"['k-pop', 'k-pop boy group', 'pop']"
3LTwMQ9kkn5VVhP3jipBlR,Stigma,BTS,Wings,216063,5,72183107,75,87,10/10/2016,3/4/2024,65,"['k-pop', 'k-pop boy group', 'pop']"
1UeVC9gDeHxwlWOQyQJerj,First Love,BTS,Wings,189795,6,72183107,75,87,10/10/2016,3/4/2024,55,"['k-pop', 'k-pop boy group', 'pop']"
6O7358UPKsUumzjumFxVtp,Reflection,BTS,Wings,233917,7,72183107,75,87,10/10/2016,3/4/2024,53,"['k-pop', 'k-pop boy group', 'pop']"
51hIGgLnT8s6gEzjVqKlEF,MAMA,BTS,Wings,212275,8,72183107,75,87,10/10/2016,3/4/2024,56,"['k-pop', 'k-pop boy group', 'pop']"
3gxNkvcP8scSzL6mGznTn3,Awake,BTS,Wings,226160,9,72183107,75,87,10/10/2016,3/4/2024,61,"['k-pop', 'k-pop boy group', 'pop']"
2So2zLatKtnIP0cy3a4Fn0,Lost,BTS,Wings,241787,10,72183107,75,87,10/10/2016,3/4/2024,59,"['k-pop', 'k-pop boy group', 'pop']"
4cTSnpyaIR1qGaTOLJunDM,BTS Cypher 4,BTS,Wings,294463,11,72183107,75,87,10/10/2016,3/4/2024,62,"['k-pop', 'k-pop boy group', 'pop']"
7BFVLQASwcGrxEPsz1teIW,Am I Wrong,BTS,Wings,213082,12,72183107,75,87,10/10/2016,3/4/2024,55,"['k-pop', 'k-pop boy group', 'pop']"
52d5NT69mkmr6WzvQJ9vHr,21st Century Girl,BTS,Wings,192596,13,72183107,75,87,10/10/2016,3/4/2024,62,"['k-pop', 'k-pop boy group', 'pop']"
3KVOfGrYVjoP1w8T2HVltm,2! 3!,BTS,Wings,272537,14,72183107,75,87,10/10/2016,3/4/2024,60,"['k-pop', 'k-pop boy group', 'pop']"
6dNOlenVY8vp29pkMZOd7c,Interlude: Wings,BTS,Wings,144313,15,72183107,75,87,10/10/2016,3/4/2024,56,"['k-pop', 'k-pop boy group', 'pop']"
5KLKbUVfdHOTCDybf61LEW,Introduction : Youth,BTS,Youth,138973,1,72183107,56,87,7/9/2016,3/4/2024,43,"['k-pop', 'k-pop boy group', 'pop']"
0z9xZhi7E8M6JDTL5AvqKh,Run - Japanese Ver.,BTS,Youth,237920,2,72183107,56,87,7/9/2016,3/4/2024,35,"['k-pop', 'k-pop boy group', 'pop']"
37T5IYyhKNow16Rf2eohTt,Fire - Japanese Ver.,BTS,Youth,205373,3,72183107,56,87,7/9/2016,3/4/2024,39,"['k-pop', 'k-pop boy group', 'pop']"
1BGpj3UnDSB5TPPw1XYi2g,Dope - Chou Yabee! - - Japanese Ver.,BTS,Youth,241973,4,72183107,56,87,7/9/2016,3/4/2024,34,"['k-pop', 'k-pop boy group', 'pop']"
2aTDPjGFdyBfc3lKLAAaoI,Good Day,BTS,Youth,267506,5,72183107,56,87,7/9/2016,3/4/2024,50,"['k-pop', 'k-pop boy group', 'pop']"
3ynWDFCcw9CXngKnxoVIfj,Save Me - Japanese Ver.,BTS,Youth,199666,6,72183107,56,87,7/9/2016,3/4/2024,35,"['k-pop', 'k-pop boy group', 'pop']"
5mONT68829wu4YdMajlTgM,Funtan Syounendan - Japanese Ver.,BTS,Youth,245880,7,72183107,56,87,7/9/2016,3/4/2024,33,"['k-pop', 'k-pop boy group', 'pop']"
7jv4hEfdRuXKpex8uZBKtE,Peppuse - Japanese Ver.,BTS,Youth,236293,8,72183107,56,87,7/9/2016,3/4/2024,34,"['k-pop', 'k-pop boy group', 'pop']"
3UvbL9zd4XTsCL8O6Qp2bR,Wishing On A Star,BTS,Youth,271760,9,72183107,56,87,7/9/2016,3/4/2024,51,"['k-pop', 'k-pop boy group', 'pop']"
5jTNR1Mqi0wLYniACLTmMo,Butterfly - Japanese Ver.,BTS,Youth,240680,10,72183107,56,87,7/9/2016,3/4/2024,35,"['k-pop', 'k-pop boy group', 'pop']"
2offgVA6h500KKIvUYU5kP,For You,BTS,Youth,284586,11,72183107,56,87,7/9/2016,3/4/2024,54,"['k-pop', 'k-pop boy group', 'pop']"
6VcJUprKUPI1jgsQ78MJrO,I Need U - Japanese Ver.,BTS,Youth,212200,12,72183107,56,87,7/9/2016,3/4/2024,35,"['k-pop', 'k-pop boy group', 'pop']"
0FHsHpMfgHnh8HIE1qCwoI,Epilogue : Young Forever - Japanese Ver.,BTS,Youth,173346,13,72183107,56,87,7/9/2016,3/4/2024,35,"['k-pop', 'k-pop boy group', 'pop']"
2C4AmTAKoJQgfMDXFasXcY,Intro: The Most Beautiful Moment in Life,BTS,The Most Beautiful Moment in Life: Young Forever,124738,1,72183107,74,87,2/5/2016,3/4/2024,47,"['k-pop', 'k-pop boy group', 'pop']"
6EWoLZ6n26bF3Cl9Hq3pqv,I Need U,BTS,The Most Beautiful Moment in Life: Young Forever,210577,2,72183107,74,87,2/5/2016,3/4/2024,53,"['k-pop', 'k-pop boy group', 'pop']"
7gnIQ7K1TBbIvhVrR4c4gI,Hold Me Tight,BTS,The Most Beautiful Moment in Life: Young Forever,273992,3,72183107,74,87,2/5/2016,3/4/2024,50,"['k-pop', 'k-pop boy group', 'pop']"
0S6rA2IKknGGsyZNEkwRJB,Autumn Leaves,BTS,The Most Beautiful Moment in Life: Young Forever,267150,4,72183107,74,87,2/5/2016,3/4/2024,50,"['k-pop', 'k-pop boy group', 'pop']"
0XwvxY5yMRI7vh55eBRe3B,Butterfly - Prologue Mix,BTS,The Most Beautiful Moment in Life: Young Forever,295127,5,72183107,74,87,2/5/2016,3/4/2024,57,"['k-pop', 'k-pop boy group', 'pop']"
0RElgFnZjIZ0hLlO4WY14R,Run,BTS,The Most Beautiful Moment in Life: Young Forever,236334,6,72183107,74,87,2/5/2016,3/4/2024,52,"['k-pop', 'k-pop boy group', 'pop']"
612T32kWgsXgsJ5gl8KXpN,Ma City,BTS,The Most Beautiful Moment in Life: Young Forever,256838,7,72183107,74,87,2/5/2016,3/4/2024,51,"['k-pop', 'k-pop boy group', 'pop']"
5PRJlVG1c2JNa85mFoGARM,Silver Spoon,BTS,The Most Beautiful Moment in Life: Young Forever,233184,8,72183107,74,87,2/5/2016,3/4/2024,55,"['k-pop', 'k-pop boy group', 'pop']"
4o3Ao6wY5fbJR32fQKabfQ,Dope,BTS,The Most Beautiful Moment in Life: Young Forever,240020,9,72183107,74,87,2/5/2016,3/4/2024,59,"['k-pop', 'k-pop boy group', 'pop']"
0aE3V0zgSD2YwkEHW42gxG,Burning Up (Fire),BTS,The Most Beautiful Moment in Life: Young Forever,203351,10,72183107,74,87,2/5/2016,3/4/2024,68,"['k-pop', 'k-pop boy group', 'pop']"
7bxGcILuAjkZzaveU28ZJS,Save Me,BTS,The Most Beautiful Moment in Life: Young Forever,196505,11,72183107,74,87,2/5/2016,3/4/2024,69,"['k-pop', 'k-pop boy group', 'pop']"
6BskTMfDjXVzeqQHOau5Vi,Epilogue: Young Forever,BTS,The Most Beautiful Moment in Life: Young Forever,171803,12,72183107,74,87,2/5/2016,3/4/2024,64,"['k-pop', 'k-pop boy group', 'pop']"
4XtvJ78i5yI5QigVHuxWZt,Converse High,BTS,The Most Beautiful Moment in Life: Young Forever,210221,1,72183107,74,87,2/5/2016,3/4/2024,50,"['k-pop', 'k-pop boy group', 'pop']"
7j8YcE2SKZoLkeLL0qMvkH,Moving On,BTS,The Most Beautiful Moment in Life: Young Forever,292519,2,72183107,74,87,2/5/2016,3/4/2024,48,"['k-pop', 'k-pop boy group', 'pop']"
2HMVg8AqrijDGKu0U5bVNH,Whalien 52,BTS,The Most Beautiful Moment in Life: Young Forever,243552,3,72183107,74,87,2/5/2016,3/4/2024,49,"['k-pop', 'k-pop boy group', 'pop']"
2QP1vvLPtAVOVAFabpqypA,Butterfly,BTS,The Most Beautiful Moment in Life: Young Forever,240090,4,72183107,74,87,2/5/2016,3/4/2024,52,"['k-pop', 'k-pop boy group', 'pop']"
6S2gYweMmT6xygVh5q3QLa,House of Cards - Full Length Edition,BTS,The Most Beautiful Moment in Life: Young Forever,226212,5,72183107,74,87,2/5/2016,3/4/2024,66,"['k-pop', 'k-pop boy group', 'pop']"
12MGUs7yIus6sU09ekZMjw,Love Is Not Over - Full Length Edition,BTS,The Most Beautiful Moment in Life: Young Forever,221619,6,72183107,74,87,2/5/2016,3/4/2024,57,"['k-pop', 'k-pop boy group', 'pop']"
0avGJHXsqHQfFloHTCbcwb,I Need U - Urban Mix,BTS,The Most Beautiful Moment in Life: Young Forever,215189,7,72183107,74,87,2/5/2016,3/4/2024,49,"['k-pop', 'k-pop boy group', 'pop']"
4pzjU0AnZa6Vfphk292e9Q,I Need U - Remix,BTS,The Most Beautiful Moment in Life: Young Forever,223012,8,72183107,74,87,2/5/2016,3/4/2024,47,"['k-pop', 'k-pop boy group', 'pop']"
6JbPyMiLnWaaKusic64bCq,Intro: Never Mind,BTS,The Most Beautiful Moment in Life Pt.2,136428,1,72183107,72,87,30/11/2015,3/4/2024,54,"['k-pop', 'k-pop boy group', 'pop']"
3G1aAxWS2Nd17FQs4PWV6X,Run,BTS,The Most Beautiful Moment in Life Pt.2,236748,2,72183107,72,87,30/11/2015,3/4/2024,68,"['k-pop', 'k-pop boy group', 'pop']"
3bjg5cbmuwDoS7e2dAWyRG,Butterfly,BTS,The Most Beautiful Moment in Life Pt.2,238861,3,72183107,72,87,30/11/2015,3/4/2024,69,"['k-pop', 'k-pop boy group', 'pop']"
1otHp4s8IRCLn1JZcVrNhz,Whalien 52,BTS,The Most Beautiful Moment in Life Pt.2,243222,4,72183107,72,87,30/11/2015,3/4/2024,58,"['k-pop', 'k-pop boy group', 'pop']"
2wm3oZ5IzWz5tVyo3gFIJq,Ma City,BTS,The Most Beautiful Moment in Life Pt.2,256686,5,72183107,72,87,30/11/2015,3/4/2024,60,"['k-pop', 'k-pop boy group', 'pop']"
6O734u9qnz6B4gWMyszWhi,Silver Spoon,BTS,The Most Beautiful Moment in Life Pt.2,233160,6,72183107,72,87,30/11/2015,3/4/2024,67,"['k-pop', 'k-pop boy group', 'pop']"
0DaHIESJEC4d0RRpwbgcau,Skit: One Night in a Strange City,BTS,The Most Beautiful Moment in Life Pt.2,263129,7,72183107,72,87,30/11/2015,3/4/2024,44,"['k-pop', 'k-pop boy group', 'pop']"
158kubraiqKrcYpRsDHrBU,Autumn Leaves,BTS,The Most Beautiful Moment in Life Pt.2,267150,8,72183107,72,87,30/11/2015,3/4/2024,61,"['k-pop', 'k-pop boy group', 'pop']"
2cy3eWaTBoOFJwtFMR6jKb,Outro: House of Cards,BTS,The Most Beautiful Moment in Life Pt.2,177413,9,72183107,72,87,30/11/2015,3/4/2024,55,"['k-pop', 'k-pop boy group', 'pop']"
7HhZAKSvFWz4bT5jsZLPeq,Intro: The Most Beautiful Moment in Life,BTS,The Most Beautiful Moment in Life Pt.1,123033,1,72183107,71,87,29/4/2015,3/4/2024,49,"['k-pop', 'k-pop boy group', 'pop']"
3wQnyXNFXNUEOBt1pb4urq,I Need U,BTS,The Most Beautiful Moment in Life Pt.1,210986,2,72183107,71,87,29/4/2015,3/4/2024,71,"['k-pop', 'k-pop boy group', 'pop']"
2SKBwYW23iHoB7CrYSeyC9,Hold Me Tight,BTS,The Most Beautiful Moment in Life Pt.1,274991,3,72183107,71,87,29/4/2015,3/4/2024,61,"['k-pop', 'k-pop boy group', 'pop']"
2giNwwft9s8E5Or8N0olgc,Skit: Expectation!,BTS,The Most Beautiful Moment in Life Pt.1,147693,4,72183107,71,87,29/4/2015,3/4/2024,45,"['k-pop', 'k-pop boy group', 'pop']"
7jPCPDYoiaKeK7cgNGpIzq,Dope,BTS,The Most Beautiful Moment in Life Pt.1,240020,5,72183107,71,87,29/4/2015,3/4/2024,67,"['k-pop', 'k-pop boy group', 'pop']"
1sz4drpDPpHVrPUgnXGaNn,Boyz with Fun,BTS,The Most Beautiful Moment in Life Pt.1,244156,6,72183107,71,87,29/4/2015,3/4/2024,60,"['k-pop', 'k-pop boy group', 'pop']"
6ZITsss1URNOIKhniylpBP,Converse High,BTS,The Most Beautiful Moment in Life Pt.1,209715,7,72183107,71,87,29/4/2015,3/4/2024,59,"['k-pop', 'k-pop boy group', 'pop']"
0jo4304s0u51JHHCv7it9K,Moving On,BTS,The Most Beautiful Moment in Life Pt.1,292569,8,72183107,71,87,29/4/2015,3/4/2024,54,"['k-pop', 'k-pop boy group', 'pop']"
0hwev90tfswBoZmgKnJ9F8,Outro: Love Is Not Over,BTS,The Most Beautiful Moment in Life Pt.1,143862,9,72183107,71,87,29/4/2015,3/4/2024,53,"['k-pop', 'k-pop boy group', 'pop']"
3DZwsHxTYjCcMUTcSkATPl,ZOOM ZOOM,aespa,ZOOM ZOOM,192733,1,4970067,46,74,6/10/2023,3/4/2024,52,['k-pop girl group']
3IOVhVnwfw2xglOYei2JAn,Better Things - RAYE Remix,aespa,Better Things (RAYE Remix),205002,1,4970067,38,74,29/9/2023,3/4/2024,43,['k-pop girl group']
2UPYasw4V9TeDcibLYDxRF,Better Things,aespa,Better Things (RAYE Remix),203216,2,4970067,38,74,29/9/2023,3/4/2024,28,['k-pop girl group']
7KxWAxnc5v27PO8YyhySn8,Better Things - Tropkillaz Remix,aespa,Better Things (Tropkillaz Remix),180468,1,4970067,30,74,22/9/2023,3/4/2024,34,['k-pop girl group']
5pJgTFVTia5c8B65Cfw85d,Better Things,aespa,Better Things (Tropkillaz Remix),203216,2,4970067,30,74,22/9/2023,3/4/2024,26,['k-pop girl group']
41Kf9FQ2Dxj81cjQpEWDUJ,Spicy - Nitepunk Remix,aespa,iScreaM Vol.26 : Spicy Remix,190000,1,4970067,63,74,15/9/2023,3/4/2024,41,['k-pop girl group']
3gtlthEgyulDfT8dWdKsnv,Spicy,aespa,iScreaM Vol.26 : Spicy Remix,197040,2,4970067,63,74,15/9/2023,3/4/2024,69,['k-pop girl group']
4jDyIdXDXe9zM6QbeoXRWp,Better Things - Sped Up Version,aespa,Better Things (Sped Up + Slowed Down),180636,1,4970067,38,74,8/9/2023,3/4/2024,39,['k-pop girl group']
2AIjSWNQRXGemKc6zl22DP,Better Things - Slowed Down Version,aespa,Better Things (Sped Up + Slowed Down),227906,2,4970067,38,74,8/9/2023,3/4/2024,27,['k-pop girl group']
0yvvXndlocJeq0ODgfKSaq,Better Things - Snack Version,aespa,Better Things (Sped Up + Slowed Down),45668,3,4970067,38,74,8/9/2023,3/4/2024,35,['k-pop girl group']
3k9WRYmrEqCyrtzE4Lf3hv,Better Things,aespa,Better Things (Sped Up + Slowed Down),203216,4,4970067,38,74,8/9/2023,3/4/2024,29,['k-pop girl group']
7hxvMTEUOXEKDZ3nnUqbdJ,We Go,aespa,"Pokémon 2023 (Original TV Series Soundtrack, Korea)",188532,1,4970067,44,74,23/8/2023,3/4/2024,49,['k-pop girl group']
6jfCSH3je1KU6IYlBc2vVH,We Go - Instrumental,aespa,"Pokémon 2023 (Original TV Series Soundtrack, Korea)",188477,3,4970067,44,74,23/8/2023,3/4/2024,23,['k-pop girl group']
6zZWoHlF2zNSLUNLvx4GUl,Better Things,aespa,Better Things,203216,1,4970067,60,74,18/8/2023,3/4/2024,66,['k-pop girl group']
3q5qpprtugUIEPExuI7tRD,Welcome To MY World (feat. nævis),aespa,MY WORLD - The 3rd Mini Album,206920,1,4970067,69,74,8/5/2023,3/4/2024,55,['k-pop girl group']
1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,MY WORLD - The 3rd Mini Album,197040,2,4970067,69,74,8/5/2023,3/4/2024,69,['k-pop girl group']
4wQDjZtXjsFtU3BLSiIH4t,Salty & Sweet,aespa,MY WORLD - The 3rd Mini Album,201760,3,4970067,69,74,8/5/2023,3/4/2024,60,['k-pop girl group']
6nICBdDevG4NZysIqDFPEa,Thirsty,aespa,MY WORLD - The 3rd Mini Album,193413,4,4970067,69,74,8/5/2023,3/4/2024,66,['k-pop girl group']
6fzio74FGqFFsenYkbGPzR,I'm Unhappy,aespa,MY WORLD - The 3rd Mini Album,205893,5,4970067,69,74,8/5/2023,3/4/2024,58,['k-pop girl group']
60Uio68M57PwKEgZxSutL6,'Til We Meet Again,aespa,MY WORLD - The 3rd Mini Album,218360,6,4970067,69,74,8/5/2023,3/4/2024,53,['k-pop girl group']
6qVqWJxIpsabUKBILG7d6N,Welcome To MY World (feat. nævis),aespa,Welcome To MY World (feat. nævis),206920,1,4970067,52,74,2/5/2023,3/4/2024,58,['k-pop girl group']
1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,149718,1,4970067,64,74,30/3/2023,3/4/2024,71,['k-pop girl group']
7aWZ76OniT1DUi5L9gjRkY,Butterfly Effect,BOL4,Butterfly Effect,206349,1,1850403,40,61,26/10/2021,3/4/2024,40,['k-pop']
2AAYL6JwiPKHn33buQqo4P,Space,BOL4,Butterfly Effect,273680,2,1850403,40,61,26/10/2021,3/4/2024,42,['k-pop']
6nTfE9RN879n266gwg3bY0,Love Letter,BOL4,START-UP (Original Television Soundtrack) Pt. 12,190173,1,1850403,40,61,21/11/2020,3/4/2024,46,['k-pop']
61VIUstxizd4YUZfd9XDVq,Love Letter (Inst.),BOL4,START-UP (Original Television Soundtrack) Pt. 12,190173,2,1850403,40,61,21/11/2020,3/4/2024,17,['k-pop']
2LZPFUmuIg6VC4JLxetOMc,Red Lipstick,BOL4,Filmlet,193866,1,1850403,35,61,4/11/2020,3/4/2024,36,['k-pop']
7MkTtPEaCz9vYpXYtNbkcm,Dancing Cartoon,BOL4,Filmlet,195080,2,1850403,35,61,4/11/2020,3/4/2024,36,['k-pop']
3NFXgRyGUH3j0dQ9PB4rWC,Atlantis Princess,BOL4,Our Beloved BoA #2 - SM STATION,211293,1,1850403,27,61,7/8/2020,3/4/2024,33,['k-pop']
5pcoWpgHgR1clR7FIsg6hS,Atlantis Princess - Instrumental,BOL4,Our Beloved BoA #2 - SM STATION,211306,2,1850403,27,61,7/8/2020,3/4/2024,13,['k-pop']
7CxGgqby0nFES5t8O5oJZt,Blank,BOL4,Puberty BookⅡ Pum,183866,1,1850403,47,61,13/5/2020,3/4/2024,35,['k-pop']
5IjEA99ADS6ERSh8Ck1OLq,Hug,BOL4,Puberty BookⅡ Pum,186120,2,1850403,47,61,13/5/2020,3/4/2024,40,['k-pop']
0kvtiq8qll4OTfDXvrkXEF,Leo (feat. BAEKHYUN),BOL4,Puberty BookⅡ Pum,188000,3,1850403,47,61,13/5/2020,3/4/2024,50,['k-pop']
48zQoenU3LsNuwpY5DgXms,Counseling,BOL4,Puberty BookⅡ Pum,205013,4,1850403,47,61,13/5/2020,3/4/2024,28,['k-pop']
1jRyudbgX1kfVFaiO1uSvx,Dandelion,BOL4,Puberty BookⅡ Pum,243106,5,1850403,47,61,13/5/2020,3/4/2024,36,['k-pop']
5IUIJEiCbM8vveqOJ83aDH,私だけ、春,BOL4,私だけ、春,222480,1,1850403,31,61,8/5/2020,3/4/2024,30,['k-pop']
7e0ped11lt3lOukL7c9y0z,Stars over me,BOL4,私だけ、春,202760,2,1850403,31,61,8/5/2020,3/4/2024,33,['k-pop']
0yhv9Z4ju5Wf6lgPpv1VaE,LOVE,BOL4,LOVE,187479,1,1850403,29,61,15/1/2020,3/4/2024,30,['k-pop']
3Rpg8NT8XK0H5KMrYUmKvW,Blue,BOL4,LOVE,188139,2,1850403,29,61,15/1/2020,3/4/2024,29,['k-pop']
1GlbFOE13swmxCrN7WBbLa,LOVE (Instrumental),BOL4,LOVE,187466,3,1850403,29,61,15/1/2020,3/4/2024,15,['k-pop']
2oE2IDpiRl8fcpMluwNt8C,Blue (Instrumental),BOL4,LOVE,187693,4,1850403,29,61,15/1/2020,3/4/2024,13,['k-pop']
0xBeTQvH1Dam05yymDoAv2,New York,BOL4,New York,259265,1,1850403,29,61,27/11/2019,3/4/2024,35,['k-pop']
4UYG6t46aWiMKrjnIcp19L,Workaholic,BOL4,Two Five,191080,1,1850403,42,61,10/9/2019,3/4/2024,43,['k-pop']
2YvTKD1YK9Le0ZH9k0M3vP,25,BOL4,Two Five,196080,2,1850403,42,61,10/9/2019,3/4/2024,33,['k-pop']
5g9p6nj9Ao2ijZEj8SruL5,XX,BOL4,Two Five,194800,3,1850403,42,61,10/9/2019,3/4/2024,36,['k-pop']
6gBNZQfj0j63TTsBSUxwjk,Taste,BOL4,Two Five,185680,4,1850403,42,61,10/9/2019,3/4/2024,30,['k-pop']
5r0y0mqAkqEF1o15T3RPkB,Day off,BOL4,Two Five,192693,5,1850403,42,61,10/9/2019,3/4/2024,27,['k-pop']
0FxYBxTxzA2JPY7mScZOHl,XX - Acoustic Ver.,BOL4,Two Five,95293,6,1850403,42,61,10/9/2019,3/4/2024,27,['k-pop']
2D3YPhWaJaxdfCOD53Eyu0,私の思春期へ,BOL4,私の思春期へ / Some,226973,1,1850403,43,61,7/8/2019,3/4/2024,47,['k-pop']
7fEVtieql78FPaDK4pBsdb,Some,BOL4,私の思春期へ / Some,183960,2,1850403,43,61,7/8/2019,3/4/2024,38,['k-pop']
6PDvHZDWtGSVr8LXN3stsH,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",227500,1,48248789,59,81,13/3/2019,3/4/2024,35,"['k-pop', 'k-pop girl group', 'pop']"
32ssBfmhrG6qbEapVNwAOm,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",235500,2,48248789,59,81,13/3/2019,3/4/2024,32,"['k-pop', 'k-pop girl group', 'pop']"
3QuzFJUtG9H4RoEv5J9mCP,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",213933,3,48248789,59,81,13/3/2019,3/4/2024,31,"['k-pop', 'k-pop girl group', 'pop']"
5x9VzjchhXQfDBZcnO5xPM,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",235066,4,48248789,59,81,13/3/2019,3/4/2024,32,"['k-pop', 'k-pop girl group', 'pop']"
7Iv6YcXoLNhTPYhHqtyNUy,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",296033,5,48248789,59,81,13/3/2019,3/4/2024,49,"['k-pop', 'k-pop girl group', 'pop']"
1sIKkwYIffUw0vLU8RsWIR,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",339200,6,48248789,59,81,13/3/2019,3/4/2024,48,"['k-pop', 'k-pop girl group', 'pop']"
5S7by1wwGii36WAs4sBjzc,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",JENNIE,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",170733,7,5918109,59,79,13/3/2019,3/4/2024,45,['k-pop']
6149wOhItvVX0zoa1KK5hw,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",232566,8,48248789,59,81,13/3/2019,3/4/2024,40,"['k-pop', 'k-pop girl group', 'pop']"
6X9DNG2WR3IclfneGurU0T,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",190500,9,48248789,59,81,13/3/2019,3/4/2024,52,"['k-pop', 'k-pop girl group', 'pop']"
1fMXWEkJpIH483OrKn1zFV,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",144166,10,48248789,59,81,13/3/2019,3/4/2024,58,"['k-pop', 'k-pop girl group', 'pop']"
7nWREW5AWOgLMmW6jKJUEz,"REALLY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",197966,11,48248789,59,81,13/3/2019,3/4/2024,30,"['k-pop', 'k-pop girl group', 'pop']"
5dYjvCegNq6LbwWTzy1xIC,"SEE U LATER - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",197800,12,48248789,59,81,13/3/2019,3/4/2024,31,"['k-pop', 'k-pop girl group', 'pop']"
1uK64bAOSKhKFTUwrF2r2p,"BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",244300,13,48248789,59,81,13/3/2019,3/4/2024,33,"['k-pop', 'k-pop girl group', 'pop']"
6b5xktkZLF96lv5HrFucu4,"PLAYING WITH FIRE - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",198533,14,48248789,59,81,13/3/2019,3/4/2024,32,"['k-pop', 'k-pop girl group', 'pop']"
4sB4UCnEu6UVC0dWtCqUAT,"AS IF IT’S YOUR LAST - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",222533,15,48248789,59,81,13/3/2019,3/4/2024,33,"['k-pop', 'k-pop girl group', 'pop']"
5nIjOnMbC0QDMrYFLGx0yV,BOOMBAYAH - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),240613,1,48248789,61,81,5/12/2018,3/4/2024,56,"['k-pop', 'k-pop girl group', 'pop']"
3sgrwjWNJy753U30irIdEN,WHISTLE - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),211373,2,48248789,61,81,5/12/2018,3/4/2024,45,"['k-pop', 'k-pop girl group', 'pop']"
