db.pubDate,db.artist,db.song_name,db.yturl,db.type,db.release,spotify.track.id,spotify.track.href,spotify.track.name,spotify.track.popularity,spotify.track.duration_ms,spotify.track.track_number,spotify.album.id,spotify.album.name,spotify.album.type,spotify.album.release_date,spotify.album.total_tracks,spotify.album.href,spotify.album.popularity,spotify.album.genres,spotify.artist.id,spotify.artist.name,spotify.artist.href,spotify.artist.popularity,spotify.artist.followers,spotify.artist.genres
2022-01-05,TRENDZ,TNT (Truth&Trust),https://youtu.be/Lts915_IMkQ,Boy,Major,4T30WW01s7L6kVDjJcIjST,https://api.spotify.com/v1/tracks/4T30WW01s7L6kVDjJcIjST,TNT (Truth&Trust),28.0,199240.0,2.0,2ZgUNU6gmCxWtEdHNWjtDw,BLUE SET Chapter 1. TRACKS,single,2022-01-05,5.0,https://api.spotify.com/v1/albums/2ZgUNU6gmCxWtEdHNWjtDw,23.0,,6Bmr9e9x44iib7equMj5Qj,TRENDZ,https://api.spotify.com/v1/artists/6Bmr9e9x44iib7equMj5Qj,28.0,91556.0,k-pop boy group
2022-01-05,WJSN Chocome,Supper Yuppers!,https://youtu.be/vo2p352SOaM,Girl,Major,31bblGq3GvqLutoW9wTcZy,https://api.spotify.com/v1/tracks/31bblGq3GvqLutoW9wTcZy,Super Yuppers!,43.0,217453.0,1.0,5Sh3VW04we2IqNP7BlBwuM,Super Yuppers!,single,2022-01-05,2.0,https://api.spotify.com/v1/albums/5Sh3VW04we2IqNP7BlBwuM,30.0,,5VyqN5hNo0TbYF0ICU77nn,WJSN Chocome,https://api.spotify.com/v1/artists/5VyqN5hNo0TbYF0ICU77nn,28.0,105715.0,k-pop girl group
2022-01-04,Onewe,Universe_,https://youtu.be/o1aa5pU7_tQ,Boy,Minor,6zVDBEprS3mo8p0WV9MtLr,https://api.spotify.com/v1/tracks/6zVDBEprS3mo8p0WV9MtLr,Universe_,38.0,216306.0,1.0,2mM97mU3Xh4IvV51Dwq8Ky,Planet Nine : VOYAGER,single,2022-01-04,6.0,https://api.spotify.com/v1/albums/2mM97mU3Xh4IvV51Dwq8Ky,33.0,,4D9foUQxTrsS0w2BeyCD16,ONEWE,https://api.spotify.com/v1/artists/4D9foUQxTrsS0w2BeyCD16,44.0,416674.0,"k-pop, k-pop boy group"
2022-01-03,Blitzers,BOBBIN,https://youtu.be/HyvfpxHfGEI,Boy,Major,14JS85dA20uiGU5XGAWtif,https://api.spotify.com/v1/tracks/14JS85dA20uiGU5XGAWtif,BOBBIN,27.0,188226.0,2.0,3NqyPRfB9A7ZlU12gkY3fc,BOBBIN,single,2022-01-03,3.0,https://api.spotify.com/v1/albums/3NqyPRfB9A7ZlU12gkY3fc,17.0,,3Exoh42YMeqnUvYahAGgUE,BLITZERS,https://api.spotify.com/v1/artists/3Exoh42YMeqnUvYahAGgUE,30.0,133423.0,k-pop boy group
2022-01-03,Woozi,Ruby,https://youtu.be/oV_2853N4n4,Boy Solo,Major,5ljGBxXb9LthJK0rW61G6X,https://api.spotify.com/v1/tracks/5ljGBxXb9LthJK0rW61G6X,Ruby,57.0,163733.0,1.0,35F1IiTWhlrhjCSQOwvCC6,Ruby,single,2022-01-03,1.0,https://api.spotify.com/v1/albums/35F1IiTWhlrhjCSQOwvCC6,44.0,,4TdiASPlU3QdZvGQBothcQ,WOOZI,https://api.spotify.com/v1/artists/4TdiASPlU3QdZvGQBothcQ,46.0,357901.0,
2022-01-03,P1Harmony,Do It Like This,https://youtu.be/oPXKWkSVDdE,Boy,Major,0aW4RWeGekBfU2NhREc5kL,https://api.spotify.com/v1/tracks/0aW4RWeGekBfU2NhREc5kL,Do It Like This,58.0,192093.0,1.0,13kHQp4zyK5jBpsFZmTvHz,DISHARMONY : FIND OUT,single,2022-01-03,6.0,https://api.spotify.com/v1/albums/13kHQp4zyK5jBpsFZmTvHz,48.0,,3JjvsPeGMbDJqsphe2z8xU,P1Harmony,https://api.spotify.com/v1/artists/3JjvsPeGMbDJqsphe2z8xU,59.0,1144400.0,"k-pop, k-pop boy group"
2022-01-03,UP10TION,Crazy About You,https://youtu.be/1mg1MRiky3o,Boy,Major,5fWA7ingUBU5U6eCbsf4TH,https://api.spotify.com/v1/tracks/5fWA7ingUBU5U6eCbsf4TH,Crazy About You,23.0,252293.0,2.0,0Yy2pkAP5dZ5QGJhItCEm9,Novella,single,2022-01-03,6.0,https://api.spotify.com/v1/albums/0Yy2pkAP5dZ5QGJhItCEm9,15.0,,2LjaeuGS0ubYXZfNihGp9y,UP10TION,https://api.spotify.com/v1/artists/2LjaeuGS0ubYXZfNihGp9y,26.0,495462.0,"k-pop, k-pop boy group"
2022-01-03,HyunJun Hur,Let Me Drown,https://youtu.be/a2TSTYeuV6w,Boy Solo,Major,6Npj6BKPEGSmRvdKEe1BdY,https://api.spotify.com/v1/tracks/6Npj6BKPEGSmRvdKEe1BdY,Let Me Drown,30.0,195148.0,1.0,1ptdOz2kutCaanRUYNGQyp,Let Me Drown,single,2022-01-03,1.0,https://api.spotify.com/v1/albums/1ptdOz2kutCaanRUYNGQyp,17.0,,35C45Nf5F8mo2kbnYpIv7K,HYUNJUN,https://api.spotify.com/v1/artists/35C45Nf5F8mo2kbnYpIv7K,22.0,34180.0,
2022-01-03,Kep1er,WA DA DA,https://youtu.be/n0j5NPptyM0,Girl,Major,4gdiCHNbwugojBqr5Jt3pq,https://api.spotify.com/v1/tracks/4gdiCHNbwugojBqr5Jt3pq,WA DA DA,62.0,183693.0,2.0,7pHyAucSgWoDNlFHfhQfVN,FIRST IMPACT,single,2022-01-03,6.0,https://api.spotify.com/v1/albums/7pHyAucSgWoDNlFHfhQfVN,50.0,,5R7AMwDeroq6Ls0COQYpS4,Kep1er,https://api.spotify.com/v1/artists/5R7AMwDeroq6Ls0COQYpS4,55.0,1540061.0,k-pop
2021-12-30,Stray Kids,#Lovestay,https://youtu.be/UcKxI5IdScY,Boy,Special,,,,,,,,,,,,,,,,,,,,
2021-12-30,Dongkiz,2021 (Memories),https://youtu.be/SjgVYa_luTI,Boy,Special,0lPZVtjG2MPUwre5rpPPBF,https://api.spotify.com/v1/tracks/0lPZVtjG2MPUwre5rpPPBF,2021 (Memories),15.0,144000.0,1.0,1yL9GVXuWZa8t0ntUhe8wH,DONGKIZ Year End Project Song 'It's All Right Part.2',single,2021-12-30,1.0,https://api.spotify.com/v1/albums/1yL9GVXuWZa8t0ntUhe8wH,5.0,,31eyTcfjAke5hFX3az3nRE,DKZ,https://api.spotify.com/v1/artists/31eyTcfjAke5hFX3az3nRE,29.0,96850.0,k-pop boy group
2021-12-29,BF (Boyfriend),Adonis,https://youtu.be/C1ToXQCnVoA,Boy,Major,7KaUMSDXMygUic8vpaC74s,https://api.spotify.com/v1/tracks/7KaUMSDXMygUic8vpaC74s,adonis,55.0,152571.0,1.0,3BcTJAgbA9j7d6tZTifHrx,adonis,single,2023-12-29,1.0,https://api.spotify.com/v1/albums/3BcTJAgbA9j7d6tZTifHrx,42.0,,4uy6qQw6mpNpDm1fx6nVZe,STIM,https://api.spotify.com/v1/artists/4uy6qQw6mpNpDm1fx6nVZe,57.0,78061.0,
2021-12-29,Giant Pink,Pink,https://youtu.be/0UkGjmNOd0g,Girl Solo,Major,43Ka2d0YZZlOzVGwf96xNw,https://api.spotify.com/v1/tracks/43Ka2d0YZZlOzVGwf96xNw,Pink Skies,60.0,201467.0,2.0,4FqEHLgdiMHXboXIztMkkO,How Have You Been?,album,2024-02-02,14.0,https://api.spotify.com/v1/albums/4FqEHLgdiMHXboXIztMkkO,58.0,,5wD0owYApRtYmjPWavWKvb,Giant Rooks,https://api.spotify.com/v1/artists/5wD0owYApRtYmjPWavWKvb,59.0,474639.0,
2021-12-28,Oh My Girl,Shark,https://youtu.be/R78C57LXd2E,Girl,Minor,46tjrNfscUPrzVnR5rpqKK,https://api.spotify.com/v1/tracks/46tjrNfscUPrzVnR5rpqKK,Shark,29.0,203400.0,1.0,7L3avRn9y3WsItzu4WUaux,Shark,single,2021-12-23,1.0,https://api.spotify.com/v1/albums/7L3avRn9y3WsItzu4WUaux,16.0,,2019zR22qK2RBvCqtudBaI,OH MY GIRL,https://api.spotify.com/v1/artists/2019zR22qK2RBvCqtudBaI,50.0,1799672.0,"k-pop, k-pop girl group"
2021-12-25,Jeon Somi,Anymore,https://youtu.be/DOBjwlfIZdE,Girl Solo,Major,5ysBBGHvIGTqgQb5xdL3Lf,https://api.spotify.com/v1/tracks/5ysBBGHvIGTqgQb5xdL3Lf,Anymore,54.0,197701.0,4.0,1aFBAMZbMPfzXYGjANINvw,XOXO,album,2021-10-29,8.0,https://api.spotify.com/v1/albums/1aFBAMZbMPfzXYGjANINvw,55.0,,7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,https://api.spotify.com/v1/artists/7zYj9S9SdIunYCfSm7vzAR,58.0,2669633.0,k-pop
2021-12-23,JT&Marcus,First feat. Yunhway,https://youtu.be/Qi2ykH_XyFI,Boy,Major,2iU9cJzqK8C3kwQ2dAhiHn,https://api.spotify.com/v1/tracks/2iU9cJzqK8C3kwQ2dAhiHn,FIRST (Feat. YUNHWAY),8.0,219653.0,1.0,4l7Zuvm8skyhM7iiJZVKpM,FIRST (Feat. YUNHWAY),single,2021-12-23,2.0,https://api.spotify.com/v1/albums/4l7Zuvm8skyhM7iiJZVKpM,2.0,,20XGi1IKkqt4emnpwQjVjH,JT&MARCUS,https://api.spotify.com/v1/artists/20XGi1IKkqt4emnpwQjVjH,18.0,978.0,
2021-12-23,Stray Kids,Placebo,https://youtu.be/85-yvOv4R-Q,Boy,Special,62x6J6Mfom0h7J509dvusH,https://api.spotify.com/v1/tracks/62x6J6Mfom0h7J509dvusH,Placebo,50.0,234660.0,5.0,3sMj0uu8dKNRnyqQozC1Xv,SKZ2021,album,2021-12-23,14.0,https://api.spotify.com/v1/albums/3sMj0uu8dKNRnyqQozC1Xv,57.0,,2dIgFjalVxs4ThymZ67YCE,Stray Kids,https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE,80.0,15406501.0,"k-pop, k-pop boy group, pop"
2021-12-22,Hyolyn,A-ha,https://youtu.be/mThWkh4UZjQ,Girl,Major,2frQDt6IDeAVfteMCRLtBq,https://api.spotify.com/v1/tracks/2frQDt6IDeAVfteMCRLtBq,A-Ha,24.0,186586.0,1.0,2S6y8mu5JGRWVdMIPSbCW1,A-Ha,single,2021-12-22,1.0,https://api.spotify.com/v1/albums/2S6y8mu5JGRWVdMIPSbCW1,11.0,,78sJswwVn4P8aEhkF4K6fQ,HYOLYN,https://api.spotify.com/v1/artists/78sJswwVn4P8aEhkF4K6fQ,48.0,793447.0,"k-pop, korean r&b"
2021-12-21,Minho (SHINee),Heartbreak,https://youtu.be/xRLou1OngWQ,Boy,Major,347PJwH4XqRbeaKaIW9sX3,https://api.spotify.com/v1/tracks/347PJwH4XqRbeaKaIW9sX3,Bittersweet (feat. LeeHi),68.0,174773.0,1.0,6qVk855QPCh57noNeeHMXQ,Bittersweet (feat. LeeHi),single,2021-05-28,1.0,https://api.spotify.com/v1/albums/6qVk855QPCh57noNeeHMXQ,54.0,,3rHcBT06Vb1XGVUWhDALZt,WONWOO,https://api.spotify.com/v1/artists/3rHcBT06Vb1XGVUWhDALZt,47.0,365003.0,
2021-12-21,"Oneus, Onewe",Stay,https://youtu.be/G7P18G3yBTk,Boy,Special,3vBwpaajHJQaqJkE7Xsv5H,https://api.spotify.com/v1/tracks/3vBwpaajHJQaqJkE7Xsv5H,STAY,34.0,202720.0,1.0,5GNd4MdJkmm3EoZ6DjXDMI,STAY,single,2021-12-21,2.0,https://api.spotify.com/v1/albums/5GNd4MdJkmm3EoZ6DjXDMI,21.0,,4D9foUQxTrsS0w2BeyCD16,ONEWE,https://api.spotify.com/v1/artists/4D9foUQxTrsS0w2BeyCD16,44.0,416674.0,"k-pop, k-pop boy group"
2021-12-20,aespa,Dreams Come True (Remake),https://youtu.be/H69tJmsgd9I,Girl,Minor,2GyZkPeiJXXBqYY1ddtsjk,https://api.spotify.com/v1/tracks/2GyZkPeiJXXBqYY1ddtsjk,Dreams Come True,59.0,204933.0,9.0,4w1dbvUy1crv0knXQvcSeY,Girls - The 2nd Mini Album,album,2022-07-08,9.0,https://api.spotify.com/v1/albums/4w1dbvUy1crv0knXQvcSeY,64.0,,6YVMFz59CuY7ngCxTxjpxE,aespa,https://api.spotify.com/v1/artists/6YVMFz59CuY7ngCxTxjpxE,74.0,5356226.0,k-pop girl group
2021-12-19,Rocking doll,Rocking Doll,https://youtu.be/44QEQ4_qkqQ,Girl,Major,3bODst9JdgTYSLJGEzYL4l,https://api.spotify.com/v1/tracks/3bODst9JdgTYSLJGEzYL4l,Rocking Doll,18.0,175727.0,1.0,2wcQJrjvgBibTRkOPIxAei,Rocking Doll,single,2021-12-19,2.0,https://api.spotify.com/v1/albums/2wcQJrjvgBibTRkOPIxAei,7.0,,1KVECureDI4hfwr3zCGhBU,Rocking doll,https://api.spotify.com/v1/artists/1KVECureDI4hfwr3zCGhBU,8.0,21662.0,k-pop girl group
2021-12-18,Purple Kiss,My My,https://youtu.be/AU3QQLFNZR0,Girl,Minor,4hBJo6CrJTFjKEhIDXRWC0,https://api.spotify.com/v1/tracks/4hBJo6CrJTFjKEhIDXRWC0,My My,26.0,208226.0,1.0,6cuukM0YH3PDKkHiJNPzAA,My My,single,2021-12-18,2.0,https://api.spotify.com/v1/albums/6cuukM0YH3PDKkHiJNPzAA,14.0,,62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,https://api.spotify.com/v1/artists/62T5PGHWJ9sxP2SJq20IHq,48.0,476770.0,k-pop
2021-12-16,TRI.BE,The Bha Bha Song (We Baby Bears Theme),https://youtu.be/7f4J75lmkO0,Girl,Minor,4V8udbNRFRxdMOpAt9XhY8,https://api.spotify.com/v1/tracks/4V8udbNRFRxdMOpAt9XhY8,The Bha Bha Song - We Baby Bears Theme,26.0,165160.0,1.0,6lzpOh8pKR7SQ9Vq5NHzUV,The Bha Bha Song (We Baby Bears Theme),single,2021-12-16,1.0,https://api.spotify.com/v1/albums/6lzpOh8pKR7SQ9Vq5NHzUV,14.0,,6BgYuNomEs12UIrnxhWE9a,TRI.BE,https://api.spotify.com/v1/artists/6BgYuNomEs12UIrnxhWE9a,49.0,418563.0,k-pop girl group
2021-12-14,NCT 2021,Beautiful,https://youtu.be/nAvjYapdSxk,Boy,Major,2TGniNBlW1mBJFxvSLZ4SA,https://api.spotify.com/v1/tracks/2TGniNBlW1mBJFxvSLZ4SA,Beautiful,54.0,261186.0,13.0,3oc1LdV5V128z8fCtAX3Xs,Universe - The 3rd Album,album,2021-12-14,13.0,https://api.spotify.com/v1/albums/3oc1LdV5V128z8fCtAX3Xs,52.0,,5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,https://api.spotify.com/v1/artists/5Qnl3RAtzne7J1dxRv1UBc,34.0,261528.0,
2021-12-14,Billlie,Snowy Night,https://youtu.be/E9pAsuLD1uU,Girl,Minor,7ajApbhtm75giJ9Sj6qRnO,https://api.spotify.com/v1/tracks/7ajApbhtm75giJ9Sj6qRnO,snowy night,35.0,213042.0,1.0,1wFkvpm5VhzNDNo8xqdBV1,the collective soul and unconscious: snowy night,single,2021-12-14,1.0,https://api.spotify.com/v1/albums/1wFkvpm5VhzNDNo8xqdBV1,22.0,,2GQxKDojobwBjZMPf7aoh0,Billlie,https://api.spotify.com/v1/artists/2GQxKDojobwBjZMPf7aoh0,47.0,606185.0,k-pop
2021-12-12,Minzy,Fantabulous,https://youtu.be/6Q01lo3gMcM,Girl,Major,485e4AFDNrXbzkd1xgk3vN,https://api.spotify.com/v1/tracks/485e4AFDNrXbzkd1xgk3vN,Fantabulous,18.0,200680.0,1.0,1TGAUlVzaG3b8Xmuv1zaBU,Fantabulous,single,2021-12-12,1.0,https://api.spotify.com/v1/albums/1TGAUlVzaG3b8Xmuv1zaBU,7.0,,1ql28OzmgulHG2ldXFrbWp,MINZY,https://api.spotify.com/v1/artists/1ql28OzmgulHG2ldXFrbWp,20.0,153975.0,k-pop
2021-12-10,FTISLAND,Unthinkable,https://youtu.be/li5wNSMC5oA,Boy,Major,0MQa8iD2fcVSnBzAGbdLeX,https://api.spotify.com/v1/tracks/0MQa8iD2fcVSnBzAGbdLeX,Unthinkable,36.0,187106.0,1.0,4CbmJDPP4CuPnjUHaxUiju,LOCK UP,single,2021-12-10,5.0,https://api.spotify.com/v1/albums/4CbmJDPP4CuPnjUHaxUiju,29.0,,6KhH771vq2X2Aom91nNzpZ,FTISLAND,https://api.spotify.com/v1/artists/6KhH771vq2X2Aom91nNzpZ,44.0,467082.0,"k-pop, k-pop boy group, k-rock"
2021-12-10,NCT U,Universe (Let's Play Ball),https://youtu.be/SCK8yBLqQJc,Boy,Major,11bKMtXv6SRHY4paHR6qhz,https://api.spotify.com/v1/tracks/11bKMtXv6SRHY4paHR6qhz,Universe (Let's Play Ball),53.0,231466.0,1.0,1yG3aJf5tQz4D9pCosjn3f,Universe (Let's Play Ball),single,2021-12-10,1.0,https://api.spotify.com/v1/albums/1yG3aJf5tQz4D9pCosjn3f,40.0,,3paGCCtX1Xr4Gx53mSeZuQ,NCT U,https://api.spotify.com/v1/artists/3paGCCtX1Xr4Gx53mSeZuQ,60.0,4254899.0,"k-pop, k-pop boy group"
2021-12-10,ATEEZ,The Real,https://youtu.be/yxfCbV21ck8,Boy,Major,36pZ33EaTBFSl4n0asZYNU,https://api.spotify.com/v1/tracks/36pZ33EaTBFSl4n0asZYNU,The Real - Heung Version,59.0,210051.0,6.0,3R2frjpElpzeh46AC7rK7v,ZERO : FEVER EPILOGUE,album,2021-12-10,10.0,https://api.spotify.com/v1/albums/3R2frjpElpzeh46AC7rK7v,55.0,,68KmkJeZGfwe1OUaivBa2L,ATEEZ,https://api.spotify.com/v1/artists/68KmkJeZGfwe1OUaivBa2L,69.0,3914507.0,"k-pop, k-pop boy group"
2021-12-10,MONSTA X,You Problem,https://youtu.be/CuCzJx74US0,Boy,English,5W0NyS4MgvxWIEsrvbnBdp,https://api.spotify.com/v1/tracks/5W0NyS4MgvxWIEsrvbnBdp,You Problem,44.0,199209.0,2.0,6Ope4loKrpjkM1pmPj63Gs,The Dreaming,album,2021-12-10,10.0,https://api.spotify.com/v1/albums/6Ope4loKrpjkM1pmPj63Gs,47.0,,4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,https://api.spotify.com/v1/artists/4TnGh5PKbSjpYqpIdlW5nz,57.0,5167997.0,"k-pop, k-pop boy group"
2021-12-09,Hi-L,Beautiful Night,https://youtu.be/sjjLDp9kaDM,Girl,Major,2IZX1XbYPZ7xIfhlaZIo9f,https://api.spotify.com/v1/tracks/2IZX1XbYPZ7xIfhlaZIo9f,Beautiful Night,14.0,217400.0,2.0,4H18w6Nolm5aPyGQZNSmo7,Go High,single,2021-08-11,6.0,https://api.spotify.com/v1/albums/4H18w6Nolm5aPyGQZNSmo7,12.0,,668EkqpqxR58Ww5mFGZucp,Hi-L,https://api.spotify.com/v1/artists/668EkqpqxR58Ww5mFGZucp,7.0,16410.0,k-pop girl group
2021-12-07,Mino,TANG!♡,https://youtu.be/VAEEblk-qDU,Boy,Major,42wkZTMDrlzWGth9akHF0p,https://api.spotify.com/v1/tracks/42wkZTMDrlzWGth9akHF0p,TANG!♡,40.0,178186.0,2.0,6eI4DPjksFdwHechiE51vy,"""TO INFINITY.""",album,2021-12-07,10.0,https://api.spotify.com/v1/albums/6eI4DPjksFdwHechiE51vy,32.0,,3ytV7vc4ZuwGgwaOuWvkk8,MINO,https://api.spotify.com/v1/artists/3ytV7vc4ZuwGgwaOuWvkk8,49.0,1097446.0,k-pop
2021-12-06,Xdinary Heroes,Happy Death Day,https://youtu.be/fGubAEGT8f4,Boy,Major,5tFkeXbut9UEYCRO6ngFb6,https://api.spotify.com/v1/tracks/5tFkeXbut9UEYCRO6ngFb6,Happy Death Day,57.0,220396.0,1.0,3EWs6Dzq1O019JKq9A72KC,Happy Death Day,single,2021-12-06,2.0,https://api.spotify.com/v1/albums/3EWs6Dzq1O019JKq9A72KC,44.0,,1khChLj7REGqjM043PlYyn,Xdinary Heroes,https://api.spotify.com/v1/artists/1khChLj7REGqjM043PlYyn,58.0,1040104.0,k-pop boy group
2021-12-05,Stray Kids,24 to 25,https://youtu.be/bVtw8ndiuO0,Boy,Special,6WM7pRXIeXuZ3Wowi9v1Wr,https://api.spotify.com/v1/tracks/6WM7pRXIeXuZ3Wowi9v1Wr,24 to 25,52.0,216773.0,2.0,1qVuQI0WRn2Mczbdxx54Ih,Christmas EveL,single,2021-11-29,4.0,https://api.spotify.com/v1/albums/1qVuQI0WRn2Mczbdxx54Ih,55.0,,2dIgFjalVxs4ThymZ67YCE,Stray Kids,https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE,80.0,15406501.0,"k-pop, k-pop boy group, pop"
2021-12-05,WEi,Starry Night (prod. dress),https://youtu.be/69Tyhxjki0k,Boy,Special,257mF9CC71VGhDyZ4V2mMf,https://api.spotify.com/v1/tracks/257mF9CC71VGhDyZ4V2mMf,Starry Night (prod. dress),24.0,187434.0,1.0,0seVdXIoefLkFRo8fP4nwy,Starry Night (prod. dress),single,2021-10-01,1.0,https://api.spotify.com/v1/albums/0seVdXIoefLkFRo8fP4nwy,12.0,,7IkfFdVcI6HrRKuOO9NvX5,WEi,https://api.spotify.com/v1/artists/7IkfFdVcI6HrRKuOO9NvX5,35.0,251405.0,k-pop
2021-12-05,Kiara,Pick Me Up,https://youtu.be/YGerRVXidew,Girl Solo,Major,15cn8Ps4IGPzYZpa1dL8XC,https://api.spotify.com/v1/tracks/15cn8Ps4IGPzYZpa1dL8XC,Pick Me Up,16.0,196773.0,1.0,6YEJlBkNryNhKhIWjvfmpN,Pick Me Up,single,2021-12-05,2.0,https://api.spotify.com/v1/albums/6YEJlBkNryNhKhIWjvfmpN,5.0,,4zgwEbAQXg18E1rgx4jeOb,KIARA,https://api.spotify.com/v1/artists/4zgwEbAQXg18E1rgx4jeOb,5.0,4678.0,
2021-12-03,MAX Changmin,Human,https://youtu.be/mfSU080-TMU,Boy Solo,Japanese,1XzoHCEC8vJ1yoLO2mamrn,https://api.spotify.com/v1/tracks/1XzoHCEC8vJ1yoLO2mamrn,Human,26.0,202173.0,2.0,6ZkwFkN8zSU3d0yGXvUKUy,Human,single,2021-12-08,6.0,https://api.spotify.com/v1/albums/6ZkwFkN8zSU3d0yGXvUKUy,20.0,,7FiAkNWMb6ZBYI8tbQLuIS,MAX CHANGMIN,https://api.spotify.com/v1/artists/7FiAkNWMb6ZBYI8tbQLuIS,34.0,122176.0,k-pop
2021-12-03,Twice,Doughnut,https://youtu.be/VcOSUOpACq0,Girl,Japanese,6YBcbXDYIITuyCEN2YwGRy,https://api.spotify.com/v1/tracks/6YBcbXDYIITuyCEN2YwGRy,Doughnut,60.0,263680.0,1.0,2g8Uav5MCzs3B4pJO9U24p,Doughnut,single,2021-12-03,1.0,https://api.spotify.com/v1/albums/2g8Uav5MCzs3B4pJO9U24p,47.0,,7n2Ycct7Beij7Dj7meI4X0,TWICE,https://api.spotify.com/v1/artists/7n2Ycct7Beij7Dj7meI4X0,77.0,20107672.0,"k-pop, k-pop girl group, pop"
2021-12-03,ATEEZ,Turbulence,https://youtu.be/80WvAnsHOdM,Boy,Major,2wj2Mh7Zmp036eH1aY6nAW,https://api.spotify.com/v1/tracks/2wj2Mh7Zmp036eH1aY6nAW,Turbulence,59.0,199586.0,1.0,3R2frjpElpzeh46AC7rK7v,ZERO : FEVER EPILOGUE,album,2021-12-10,10.0,https://api.spotify.com/v1/albums/3R2frjpElpzeh46AC7rK7v,55.0,,68KmkJeZGfwe1OUaivBa2L,ATEEZ,https://api.spotify.com/v1/artists/68KmkJeZGfwe1OUaivBa2L,69.0,3914507.0,"k-pop, k-pop boy group"
2021-12-03,ONF,Goosebumps,https://youtu.be/2Y40Ma6HXbw,Boy,Major,24uzuuBRdpifP7s2U5qpac,https://api.spotify.com/v1/tracks/24uzuuBRdpifP7s2U5qpac,Goosebumps,32.0,185453.0,1.0,58JkvWWxYHL6f5kBkpslpC,6TH MINI ALBUM [Goosebumps],single,2021-12-03,5.0,https://api.spotify.com/v1/albums/58JkvWWxYHL6f5kBkpslpC,24.0,,0eEhOgZ2x6kv8kLz77WO7b,ONF,https://api.spotify.com/v1/artists/0eEhOgZ2x6kv8kLz77WO7b,43.0,628270.0,"k-pop, k-pop boy group"
2021-12-02,T1419,"Red Light, Green Light",https://youtu.be/LR-OxP8_6DU,Boy,Major,1EmMFSLRVkOszCa4ul9z0F,https://api.spotify.com/v1/tracks/1EmMFSLRVkOszCa4ul9z0F,3107 3,60.0,240000.0,1.0,5fvs6ZOlCkfOa6zZ9jvXAb,"3107 3 (feat. Nâu, titie, Dươngg)",single,2021-07-31,1.0,https://api.spotify.com/v1/albums/5fvs6ZOlCkfOa6zZ9jvXAb,47.0,,6NF9Oa4ThQWCj6mogFSrVD,W/N,https://api.spotify.com/v1/artists/6NF9Oa4ThQWCj6mogFSrVD,54.0,1130255.0,"indie viet, v-pop"
2021-12-01,IVE,Eleven,https://youtu.be/--FmExEAsM8,Girl,Major,7n2FZQsaLb7ZRfRPfEeIvr,https://api.spotify.com/v1/tracks/7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,72.0,178453.0,1.0,1XMYvsHRt52sMi6wittWqI,ELEVEN,single,2021-12-01,2.0,https://api.spotify.com/v1/albums/1XMYvsHRt52sMi6wittWqI,60.0,,6RHTUrRF63xao58xh9FXYJ,IVE,https://api.spotify.com/v1/artists/6RHTUrRF63xao58xh9FXYJ,73.0,4086413.0,k-pop girl group
2021-12-01,Everglow,Pirate,https://youtu.be/-2X-pL06628,Girl,Major,0Vu5tjvXZX3qtzRiezxLi1,https://api.spotify.com/v1/tracks/0Vu5tjvXZX3qtzRiezxLi1,Pirate,57.0,210013.0,2.0,28p4jKCNlbLUXaZ24iYLuD,Return of The Girl,single,2021-12-01,5.0,https://api.spotify.com/v1/albums/28p4jKCNlbLUXaZ24iYLuD,45.0,,3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,https://api.spotify.com/v1/artists/3ZZzT0naD25RhY2uZvIKkJ,55.0,2154594.0,"k-pop, k-pop girl group"
2021-12-01,ITZY,LOCO -Japanese ver.-,https://youtu.be/ytTlH0EpSqI,Girl,Japanese,3wIrNgX6nl5gMGBVT2ZFN7,https://api.spotify.com/v1/tracks/3wIrNgX6nl5gMGBVT2ZFN7,LOCO - Japanese ver.,30.0,191647.0,1.0,7hz3TR04Pq7wzt7axRw1kF,LOCO (Japanese ver.),single,2021-12-01,1.0,https://api.spotify.com/v1/albums/7hz3TR04Pq7wzt7axRw1kF,17.0,,2KC9Qb60EaY0kW4eH68vr3,ITZY,https://api.spotify.com/v1/artists/2KC9Qb60EaY0kW4eH68vr3,69.0,7235619.0,"k-pop, k-pop girl group"
2021-11-30,Kai,Peaches,https://youtu.be/GUdnTGnm6Yk,Boy Solo,Major,237OjBs3wvamAFpHp0yItw,https://api.spotify.com/v1/tracks/237OjBs3wvamAFpHp0yItw,Peaches,60.0,198080.0,1.0,1meyTrwRpRw7RnD8aoFfj0,Peaches - The 2nd Mini Album,single,2021-11-30,6.0,https://api.spotify.com/v1/albums/1meyTrwRpRw7RnD8aoFfj0,51.0,,6iVo62B0bdTknRcrktCmak,KAI,https://api.spotify.com/v1/artists/6iVo62B0bdTknRcrktCmak,57.0,1468442.0,k-pop
